01	Alabama	PENDIMETHALIN	1992	kg	11748.7	8910.3		54970	221				252.4	41626.5
01	Alabama	PENDIMETHALIN	1993	kg	32757.5	30304.1		39999.9	1224.1				1526.4	24231.4
01	Alabama	PENDIMETHALIN	1994	kg	29187.9	15436.6		56067.2	1817.7				8.6	98596
01	Alabama	PENDIMETHALIN	1995	kg	15179.4	27731.2	2313.6	62232.5	4647.7		400.3		0.3	39652
01	Alabama	PENDIMETHALIN	1996	kg	25119.7	15216	1549.5	64108.5	1275.2				21768.1	49099.5
01	Alabama	PENDIMETHALIN	1997	kg	11949	11377.2	839.3	52067.9	549.7				223.8	37893.9
01	Alabama	PENDIMETHALIN	1998	kg	6574.9	9135.5		64436.1	788.3					38635
01	Alabama	PENDIMETHALIN	1999	kg	6787.3	3703.9		40459.4	1011.6					34806.8
01	Alabama	PENDIMETHALIN	2000	kg	10733.8	6466		49292.7	448.6					41158.7
01	Alabama	PENDIMETHALIN	2001	kg	7452.3	5725.3		26100.7	745		221.8			35085.4
01	Alabama	PENDIMETHALIN	2002	kg	19139.3	2755.2		43211	833.4					24865.4
01	Alabama	PENDIMETHALIN	2003	kg	14727.3	9859.9		56806.3	596.7					19228.4
01	Alabama	PENDIMETHALIN	2004	kg	22220.4	78692.2		46869.2	250				319.5	19854.2
01	Alabama	PENDIMETHALIN	2005	kg	21081.6	2266.2		28895.4	248.2					12953.6
01	Alabama	PENDIMETHALIN	2006	kg	4494.8	5165.3		26711.9	394.7					22894.2
01	Alabama	PENDIMETHALIN	2007	kg	14693.8	27556.4		23113.2	926.2					12211.1
01	Alabama	PENDIMETHALIN	2008	kg	6603.4	6432.2		34765.6	416.9		146.1			16477
01	Alabama	PENDIMETHALIN	2009	kg	8855	14344	570.6	23576.1	352.9		555.7			6321.2
01	Alabama	PENDIMETHALIN	2010	kg	12826.5	10925		29809.9	240.4		583.1			37081.3
01	Alabama	PENDIMETHALIN	2011	kg	24279.5	2305.8		6493.2	61.1		552.2			16256.9
01	Alabama	PENDIMETHALIN	2012	kg	8399.8	10434.2		28170.1	139.6		1581.6			16398.6
01	Alabama	PENDIMETHALIN	2013	kg	7177.7	22086.2		13877.9	734.6		132.3			36400
01	Alabama	PENDIMETHALIN	2014	kg	18178.8	95791.7		68482.9	191.5		1776.7		166802.4	24655.4
01	Alabama	PENDIMETHALIN	2015	kg	15794.2	17383.1		79081.4	43.3					28359.3
01	Alabama	PENDIMETHALIN	2016	kg	34464.7	41079	562.3	73522.1	207.8		308.3			17330.9
01	Alabama	PENDIMETHALIN	2017	kg	10811.1	57833.3	367.3	56721.9	2		2276.9			39091.1
04	Arizona	PENDIMETHALIN	1992	kg	289			18308.9	938.3					
04	Arizona	PENDIMETHALIN	1993	kg	7773.8			11082.4	1540					
04	Arizona	PENDIMETHALIN	1994	kg	1137.5			37182.6	2654.6		14			
04	Arizona	PENDIMETHALIN	1995	kg	2628.4			85608	4003.3		80.7	17233.6		
04	Arizona	PENDIMETHALIN	1996	kg	23528.8			51906.1	1371		7965.9			
04	Arizona	PENDIMETHALIN	1997	kg	869.2			57808.7	1729.7		379.3	1748		
04	Arizona	PENDIMETHALIN	1998	kg	629.2			47408.4	1144.5					
04	Arizona	PENDIMETHALIN	1999	kg	6906.2			55358.2	5263.6		307.3			
04	Arizona	PENDIMETHALIN	2000	kg	3929.3			28054.1	3513.7		44.1		776.4	
04	Arizona	PENDIMETHALIN	2001	kg	44.9			48161.8	7497.4		1643.8			
04	Arizona	PENDIMETHALIN	2002	kg	8256.1			19899.3	2215.1		618.4			
04	Arizona	PENDIMETHALIN	2003	kg	4081.3			18362	1567.3		2453			
04	Arizona	PENDIMETHALIN	2004	kg				30323.8	2609.5		311			
04	Arizona	PENDIMETHALIN	2005	kg				51779.8	2837.6		1363.8			
04	Arizona	PENDIMETHALIN	2006	kg				53576	3787.9		5542.8			
04	Arizona	PENDIMETHALIN	2007	kg				20685.9	7095.9		1330.5	14907.9		
04	Arizona	PENDIMETHALIN	2008	kg				5434.8	5506.6		2637.9			
04	Arizona	PENDIMETHALIN	2009	kg				21739.6	3629.3		5505.1	49271.7		
04	Arizona	PENDIMETHALIN	2010	kg			497.7	7180.2	4519.5		21423.6	67726.7		
04	Arizona	PENDIMETHALIN	2011	kg				2544.9	2786.7		1522.5	29436.2		
04	Arizona	PENDIMETHALIN	2012	kg	3959.1		28292.9	26443.4	4674.6		7232.9	90539.5		
04	Arizona	PENDIMETHALIN	2013	kg			9449.2	8053.9	1825		1208.2	10028.9		
04	Arizona	PENDIMETHALIN	2014	kg			23991.5	10154	4008		1813.2	69488.5		
04	Arizona	PENDIMETHALIN	2015	kg				10693.4	3770.9		315	77459		
04	Arizona	PENDIMETHALIN	2016	kg				25277.9	1394.4		1253.2	25304.3		
04	Arizona	PENDIMETHALIN	2017	kg				22210.2	2712		609.4	44575.4		
05	Arkansas	PENDIMETHALIN	1992	kg	16015.2	285280.7		92127.9	737	48740				406.6
05	Arkansas	PENDIMETHALIN	1993	kg	6665.3	244724.9	446.4	80527.2	0.5	70340.9				3948.2
05	Arkansas	PENDIMETHALIN	1994	kg	13641	223486.4	5719.2	78071.6	2934	88736.6				3052.1
05	Arkansas	PENDIMETHALIN	1995	kg	12031.2	170265.8		81116.2	65.6	125056			259.6	4351.7
05	Arkansas	PENDIMETHALIN	1996	kg	919.5	204097.2		93247.9	19.7	98664.9		1687.1		14941.3
05	Arkansas	PENDIMETHALIN	1997	kg	5406.2	270632.6	20464.3	68265	357	100376			927.6	360.2
05	Arkansas	PENDIMETHALIN	1998	kg	5682.9	146532.8		108149.2		199261.3				52.7
05	Arkansas	PENDIMETHALIN	1999	kg	3005.8	115807.4	869.2	72624.6	196.4	172506.3				81.1
05	Arkansas	PENDIMETHALIN	2000	kg	10505.2	117603.2		55642	50.2	53598				43.8
05	Arkansas	PENDIMETHALIN	2001	kg	6149	102607.1		102776.8	19.3	59853.2				916.5
05	Arkansas	PENDIMETHALIN	2002	kg	7671.3	94917		46003.3	69.3	32355.9				9664
05	Arkansas	PENDIMETHALIN	2003	kg	21535.4	29420.5		38859.2	108.3	39059.7				21.1
05	Arkansas	PENDIMETHALIN	2004	kg	69410.4	25305.2		64301.8	342.5	24574.9				28.6
05	Arkansas	PENDIMETHALIN	2005	kg	44336.2	17053.9		18310.5	66	39011.5			8.1	
05	Arkansas	PENDIMETHALIN	2006	kg	7066.7	68532.9		36306.4	60.9	26883.8				
05	Arkansas	PENDIMETHALIN	2007	kg		5379.8		15565.8	277.9	22736.6				
05	Arkansas	PENDIMETHALIN	2008	kg	12614.3	5780.2		7072.9	5.7	25312.7				
05	Arkansas	PENDIMETHALIN	2009	kg	16615	3545.9		40658.7	129.7	17655.6		57.3		
05	Arkansas	PENDIMETHALIN	2010	kg	85947.5	44919.6		14392	8.9	18771.9	136.6			
05	Arkansas	PENDIMETHALIN	2011	kg		125700.5		67446.6	8.3	21101.2				
05	Arkansas	PENDIMETHALIN	2012	kg		13546.3	7689.4	16961.5	6.7	44636				509.4
05	Arkansas	PENDIMETHALIN	2013	kg		38114.6	42691.4	11209.7	68.1	96856.3			39871.8	
05	Arkansas	PENDIMETHALIN	2014	kg		58655.6	23469.8	15177.5		69361.1				975.5
05	Arkansas	PENDIMETHALIN	2015	kg		72739.5	14777.5	14326.1		62780.3				
05	Arkansas	PENDIMETHALIN	2016	kg	10630.4	67607	593.3	21142.7		176571.7	2.9			
05	Arkansas	PENDIMETHALIN	2017	kg		220140.1		30913.2		118926.3				
06	California	PENDIMETHALIN	1992	kg	2122		18.1	89957.3	18578.8		5950.1		24	186.5
06	California	PENDIMETHALIN	1993	kg	3947.2		240.2	163775.9	13457.7		7210.3		10.9	1083.3
06	California	PENDIMETHALIN	1994	kg	3855.4		31.7	97246.2	15888.5		13920.7		5.7	894.3
06	California	PENDIMETHALIN	1995	kg	2600.2		278.6	131383.4	20755.6		19167		168.7	1040.6
06	California	PENDIMETHALIN	1996	kg	4208.2		1012.3	115876.7	18862.5	22.7	29485.8		79.5	1316.6
06	California	PENDIMETHALIN	1997	kg	5217.6		2055.1	113596.7	20781		34371	70.1	111.1	3707.6
06	California	PENDIMETHALIN	1998	kg	3794.9		115.4	85192.8	23560.8	538.5	46630	1438.9	71.3	1673.1
06	California	PENDIMETHALIN	1999	kg	3723		108	86253.8	29731	1118.4	32443	8577	46.8	2212.2
06	California	PENDIMETHALIN	2000	kg	4102.2		31.2	83125.1	25577	1505.3	35065.2	18451.5	91.5	1908.2
06	California	PENDIMETHALIN	2001	kg	3982.3		74.3	77497.8	21280.4	2243.7	38668	10833	109.9	10714.2
06	California	PENDIMETHALIN	2002	kg	6106.8			70303.4	20598.6	817.1	40985.5	5047.7	140.6	9781.1
06	California	PENDIMETHALIN	2003	kg	6017.3			53625.7	20849	1124.2	40086.5	2381	46.5	1598
06	California	PENDIMETHALIN	2004	kg	5566.7		27.1	71877.2	20715.1	1757.1	40973.6	4684.4	182.1	822.9
06	California	PENDIMETHALIN	2005	kg	9389.2			70235.2	21726.5	1771.9	71363.3	7058.6	263.5	2410
06	California	PENDIMETHALIN	2006	kg	10299.7			51964.9	21369.3	2688	160475.8	8250.3	656.1	5446.4
06	California	PENDIMETHALIN	2007	kg	10677.6		84.7	35520.8	32174.2	3919.9	327138.8	49022	429.3	1388.5
06	California	PENDIMETHALIN	2008	kg	8072.7		1062.1	32724.9	51941.3	4360.5	340655.4	167496.4	15.6	1390.9
06	California	PENDIMETHALIN	2009	kg	7713.1		1323.3	32448.4	73964.6	4472.9	427701.1	240113.7	8.6	1764.1
06	California	PENDIMETHALIN	2010	kg	8832.9		1469.7	38959.1	63795.9	5967.6	402234.3	226213.4	29.2	1696
06	California	PENDIMETHALIN	2011	kg	12565.7		2917.6	53354.5	63834.8	2165.8	470998.7	292267	51.5	2080.5
06	California	PENDIMETHALIN	2012	kg	11043.3		3376	46439.1	77503.2	2398.1	407990.5	269556.2	12.9	2748.3
06	California	PENDIMETHALIN	2013	kg	9616.4		3229	42217	77124.2	2849.3	448895	312134.5	520.4	6152.7
06	California	PENDIMETHALIN	2014	kg	8742.3	29.7	2921.6	16272.9	70186.9	2412.8	373171.7	267302.3	212	5384.5
06	California	PENDIMETHALIN	2015	kg	10726.7		3399.6	13257.3	68171.1	3861.7	619391.7	313166.1	58.3	4964.3
06	California	PENDIMETHALIN	2016	kg	11673		2030.7	28980.9	74707.4	3460.1	621370.1	270887	10.7	19956.2
06	California	PENDIMETHALIN	2017	kg	12107.7		1726.9	35523.1	70130	3198.2	580197	253247.6	145.2	14965.9
08	Colorado	PENDIMETHALIN	1992	kg	59348.8	180.3	68.8		8460.9			19515.1	431.8	8631.2
